Date,ID,Name,Daily Peak,0H,1H,10H,11H,12H,13H,14H,15H,16H,17H,18H,19H,2H,20H,21H,22H,23H,3H,4H,5H,6H,7H,8H,9H
6/12/2017,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,280810,234997.0,241162.0,37379.0,42014.0,50387.0,52944.0,71693.0,83002.0,92786.0,92285.0,79173.0,72533.0,271758.0,79933.0,94215.0,104287.0,112371,201305.0,82687.0,76805.0,66284.0,65965.0,39212.0,39953.0
6/12/2017,20590,League of Legends,153145,119162.0,109593.0,50839.0,51015.0,55570.0,79177.0,92964.0,115236.0,129824.0,133161.0,133415.0,130227.0,91587.0,142408.0,138056.0,142147.0,153145,97457.0,89469.0,80095.0,70401.0,59753.0,54183.0,46250.0
6/12/2017,730,Counter-Strike: Global Offensive,102175,25452.0,26008.0,13949.0,16163.0,24134.0,34076.0,52298.0,53990.0,40565.0,92824.0,80243.0,77781.0,23789.0,59331.0,31661.0,32947.0,32741,15971.0,13619.0,14875.0,12514.0,14347.0,13084.0,13196.0
6/12/2017,570,Dota 2,60904,44487.0,36706.0,19078.0,20902.0,36211.0,42000.0,46284.0,50550.0,43344.0,40806.0,35864.0,35327.0,29479.0,45166.0,45255.0,40599.0,45392,28048.0,29615.0,29006.0,27716.0,26850.0,27990.0,17564.0
6/12/2017,4000,Garry's Mod,41518,84.0,133.0,12.0,15.0,17.0,25.0,24.0,34.0,54.0,61.0,51.0,30242.0,541.0,38902.0,41354.0,38270.0,38330,256.0,239.0,51.0,65.0,56.0,44.0,31.0
6/12/2017,657200,Hand Simulator,38506,13.0,32.0,75.0,50.0,138.0,10.0,1.0,6.0,107.0,314.0,14.0,121.0,67.0,10942.0,38.0,6.0,11,56.0,25.0,32.0,73.0,51.0,45.0,58.0
6/12/2017,365590,Tom Clancy's The Division,37110,2527.0,4685.0,3161.0,3306.0,3461.0,1053.0,1267.0,1444.0,1807.0,2408.0,2367.0,7896.0,4793.0,7174.0,2422.0,2230.0,2114,4957.0,4692.0,3998.0,908.0,3119.0,3085.0,3177.0
6/12/2017,271590,Grand Theft Auto V,30183,20141.0,11494.0,3176.0,4006.0,2193.0,4938.0,5485.0,7690.0,10082.0,12680.0,15542.0,18027.0,5844.0,20147.0,16023.0,18666.0,24911,9857.0,12282.0,8363.0,4847.0,4579.0,3824.0,3484.0
6/12/2017,238960,Path of Exile,18389,8215.0,8570.0,6507.0,7232.0,5206.0,5739.0,7069.0,7651.0,8800.0,8883.0,8940.0,8658.0,10734.0,8929.0,7953.0,9170.0,9007,9876.0,6427.0,5192.0,3130.0,3366.0,4639.0,5355.0
6/12/2017,476600,Call of Duty: WWII,18339,8624.0,8875.0,3459.0,3682.0,3243.0,3542.0,3383.0,3357.0,3116.0,3976.0,4200.0,4820.0,6140.0,4802.0,4461.0,4899.0,7491,7235.0,7762.0,8879.0,8948.0,7352.0,5118.0,4341.0
6/12/2017,453480,Shadowverse,14141,135.0,148.0,269.0,538.0,818.0,838.0,1084.0,1210.0,1101.0,848.0,422.0,765.0,193.0,372.0,228.0,243.0,269,332.0,308.0,397.0,305.0,440.0,369.0,378.0
6/12/2017,292030,The Witcher 3: Wild Hunt,14012,7715.0,7484.0,203.0,165.0,148.0,277.0,456.0,538.0,6088.0,9000.0,11767.0,13371.0,6772.0,13583.0,12499.0,12236.0,10153,5958.0,5159.0,4842.0,4960.0,4594.0,190.0,102.0
6/12/2017,252490,Rust,12864,2847.0,2669.0,455.0,329.0,464.0,742.0,1127.0,1576.0,1865.0,2046.0,2314.0,2395.0,2282.0,2333.0,2473.0,3297.0,4595,2735.0,2066.0,1565.0,1315.0,578.0,470.0,326.0
6/12/2017,381210,Dead by Daylight,12661,10352.0,3583.0,2688.0,3059.0,3295.0,4173.0,7345.0,12173.0,8662.0,8176.0,8312.0,8043.0,3671.0,9246.0,11021.0,10827.0,10932,4568.0,5289.0,5366.0,4422.0,2849.0,2126.0,2648.0
6/12/2017,378540,The Surge,11923,776.0,37.0,112.0,223.0,486.0,1247.0,2273.0,8595.0,10277.0,11340.0,11898.0,380.0,92.0,1824.0,1599.0,1454.0,1267,167.0,156.0,208.0,186.0,33.0,33.0,95.0
6/12/2017,310950,Street Fighter V,11005,2922.0,1034.0,836.0,854.0,836.0,933.0,1776.0,3103.0,3476.0,3468.0,3053.0,3857.0,1044.0,1929.0,1837.0,394.0,1083,966.0,1001.0,1177.0,1197.0,1148.0,1131.0,1321.0
6/12/2017,738060,Freddy Fazbear's Pizzeria Simulator,10838,133.0,240.0,269.0,89.0,85.0,45.0,83.0,19.0,81.0,133.0,166.0,37.0,371.0,34.0,144.0,509.0,48,546.0,506.0,209.0,553.0,709.0,452.0,268.0
6/12/2017,582160,Assassin's Creed Origins,10492,5405.0,455.0,2507.0,2053.0,498.0,956.0,638.0,493.0,513.0,679.0,1503.0,1320.0,277.0,1311.0,663.0,612.0,785,687.0,440.0,363.0,288.0,347.0,483.0,1645.0
6/12/2017,239350,Spelunky,10456,20.0,18.0,2.0,6.0,48.0,150.0,206.0,220.0,204.0,61.0,46.0,69.0,31.0,27.0,41.0,52.0,48,0.0,16.0,19.0,22.0,18.0,20.0,13.0
6/12/2017,571740,Golf It!,10021,24.0,22.0,2.0,5.0,6.0,5.0,0.0,137.0,84.0,1.0,1.0,3.0,17.0,5.0,36.0,20.0,19,13.0,8.0,11.0,15.0,21.0,3.0,12.0
6/12/2017,601430,The Evil Within 2,9600,101.0,107.0,264.0,429.0,69.0,35.0,35.0,4860.0,9379.0,433.0,306.0,319.0,171.0,485.0,590.0,510.0,472,287.0,459.0,510.0,633.0,468.0,290.0,272.0
6/12/2017,227300,Euro Truck Simulator 2,9382,1452.0,2617.0,759.0,826.0,1015.0,1052.0,1208.0,815.0,1402.0,2766.0,3225.0,4821.0,941.0,4259.0,4841.0,3461.0,1059,565.0,468.0,377.0,264.0,245.0,530.0,670.0
6/12/2017,368360,60 Seconds!,9173,0.0,0.0,3.0,3.0,0.0,0.0,117.0,7712.0,0.0,10.0,0.0,0.0,0.0,350.0,732.0,601.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
6/12/2017,504370,Battlerite,8911,2139.0,1735.0,1406.0,1178.0,1134.0,1445.0,1025.0,1303.0,1533.0,942.0,1075.0,1334.0,1581.0,1684.0,1726.0,408.0,491,1681.0,1614.0,1881.0,1141.0,1093.0,2261.0,1409.0
6/12/2017,433850,H1Z1,8704,1745.0,248.0,1110.0,1340.0,1319.0,1972.0,2047.0,3419.0,4310.0,7331.0,8455.0,3767.0,508.0,4518.0,3691.0,2391.0,4161,1942.0,1813.0,1364.0,1395.0,1597.0,1524.0,1223.0
6/12/2017,493340,Planet Coaster,8680,94.0,71.0,7.0,16.0,54.0,58.0,53.0,75.0,8680.0,6837.0,5540.0,86.0,69.0,109.0,107.0,131.0,263,77.0,84.0,87.0,17.0,30.0,24.0,23.0
6/12/2017,389730,TEKKEN 7,8180,802.0,415.0,606.0,638.0,805.0,729.0,976.0,1206.0,1172.0,1025.0,588.0,1052.0,324.0,2919.0,989.0,1080.0,739,455.0,416.0,548.0,1008.0,1099.0,1240.0,546.0
6/12/2017,397310,Looterkings,8136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6/12/2017,384180,Prominence Poker,8073,5.0,2836.0,0.0,4.0,0.0,0.0,0.0,5.0,78.0,78.0,1.0,5.0,7323.0,4.0,8.0,8.0,12,4.0,0.0,3.0,0.0,0.0,0.0,0.0
6/12/2017,252950,Rocket League,7888,3917.0,3796.0,515.0,432.0,602.0,806.0,521.0,770.0,1019.0,1284.0,1921.0,5257.0,3061.0,5009.0,6433.0,7208.0,3663,4089.0,2703.0,2618.0,3555.0,2659.0,937.0,760.0
6/12/2017,251570,7 Days to Die,7880,727.0,747.0,403.0,462.0,435.0,313.0,279.0,327.0,374.0,460.0,470.0,477.0,717.0,657.0,669.0,697.0,653,993.0,4517.0,4619.0,866.0,608.0,586.0,372.0
6/12/2017,107410,Arma 3,7735,1698.0,1416.0,112.0,186.0,276.0,254.0,740.0,2400.0,3130.0,3000.0,3280.0,1593.0,717.0,2769.0,6538.0,3379.0,3825,664.0,271.0,242.0,120.0,121.0,108.0,154.0
6/12/2017,294100,RimWorld,7712,1546.0,1891.0,5201.0,6559.0,2552.0,2609.0,2189.0,615.0,928.0,1072.0,1505.0,1648.0,2110.0,1717.0,1759.0,2287.0,2867,2576.0,2557.0,2469.0,2610.0,2728.0,2454.0,2661.0
6/12/2017,521350,Use Your Words,7411,10.0,14.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,6457.0,0.0,0.0,0,18.0,3.0,5.0,11.0,126.0,187.0,219.0
6/12/2017,367450,Poly Bridge,7272,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,13.0,0.0,3.0,0.0,7.0,7.0,1.0,0.0,6,12.0,13.0,13.0,5.0,0.0,0.0,0.0
6/12/2017,460920,Steep,6555,73.0,64.0,5.0,13.0,562.0,1983.0,1160.0,1374.0,6141.0,4807.0,3259.0,4854.0,41.0,73.0,74.0,40.0,71,57.0,59.0,61.0,45.0,35.0,34.0,9.0
6/12/2017,21760,World in Conflict,6539,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,11.0,3.0,0.0,0.0,5.0,0.0,0,1.0,5.0,4.0,0.0,2.0,1.0,0.0
6/12/2017,22380,Fallout: New Vegas,6499,1141.0,1022.0,7.0,5.0,13.0,4948.0,5800.0,67.0,63.0,64.0,67.0,78.0,31.0,62.0,85.0,225.0,243,88.0,103.0,89.0,88.0,56.0,17.0,9.0
6/12/2017,444090,Paladins,5998,931.0,710.0,351.0,423.0,455.0,290.0,396.0,606.0,725.0,823.0,873.0,1012.0,835.0,1208.0,634.0,1136.0,1039,1028.0,842.0,702.0,668.0,634.0,556.0,427.0
6/12/2017,445220,Avorion,5859,114.0,77.0,46.0,44.0,52.0,57.0,55.0,64.0,58.0,74.0,76.0,90.0,85.0,122.0,131.0,138.0,135,65.0,72.0,84.0,93.0,58.0,37.0,40.0
6/12/2017,582660,Black Desert Online,5736,3359.0,3298.0,4200.0,4568.0,3512.0,3734.0,4513.0,5369.0,4654.0,4285.0,3938.0,3427.0,3702.0,3441.0,3871.0,3032.0,3215,3421.0,3315.0,3087.0,2755.0,2589.0,2594.0,2905.0
6/12/2017,577800,NBA 2K18,5474,1379.0,1434.0,658.0,481.0,401.0,307.0,302.0,347.0,484.0,623.0,689.0,777.0,1216.0,1601.0,1498.0,1652.0,1251,1384.0,1661.0,2701.0,2582.0,1950.0,1575.0,1054.0
6/12/2017,394690,Tower Unite,5467,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,171.0,7.0,3.0,0.0,4792.0,2842.0,2782,2.0,0.0,0.0,4.0,10.0,5.0,0.0
6/12/2017,601510,Yu-Gi-Oh! Duel Links,5408,1831.0,1022.0,165.0,149.0,163.0,89.0,2233.0,2748.0,2969.0,3021.0,239.0,324.0,224.0,318.0,4612.0,324.0,397,276.0,516.0,603.0,744.0,732.0,113.0,155.0
6/12/2017,413410,Danganronpa: Trigger Happy Havoc,5345,14.0,16.0,23.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,21.0,0.0,0.0,1.0,5,25.0,35.0,46.0,63.0,35.0,31.0,18.0
6/12/2017,377160,Fallout 4,5193,1354.0,1439.0,420.0,423.0,401.0,378.0,374.0,348.0,316.0,412.0,402.0,484.0,1346.0,965.0,976.0,989.0,1224,1137.0,1074.0,949.0,776.0,590.0,379.0,447.0
6/12/2017,456670,Hand of Fate 2,5098,111.0,4393.0,34.0,26.0,19.0,33.0,34.0,154.0,63.0,104.0,160.0,75.0,2393.0,110.0,130.0,159.0,112,2034.0,1808.0,1588.0,95.0,54.0,4553.0,4116.0
6/12/2017,331670,The Jackbox Party Pack,4991,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,7.0,0.0
6/12/2017,386360,SMITE,4879,3965.0,3860.0,1664.0,1813.0,2061.0,2303.0,2827.0,2774.0,3293.0,3708.0,4437.0,4436.0,3590.0,4385.0,2544.0,2756.0,3227,3379.0,3343.0,2786.0,3091.0,3080.0,2435.0,2234.0
6/12/2017,592580,PRO EVOLUTION SOCCER 2018,4638,145.0,206.0,0.0,12.0,18.0,22.0,31.0,36.0,37.0,40.0,35.0,49.0,145.0,74.0,96.0,47.0,66,3055.0,3469.0,102.0,14.0,14.0,14.0,13.0
6/12/2017,700030,Life is Feudal: MMO,4578,2730.0,2827.0,1158.0,1136.0,740.0,716.0,1006.0,1044.0,1074.0,517.0,667.0,1227.0,1514.0,1471.0,1462.0,1459.0,2605,1291.0,1581.0,1517.0,1399.0,1356.0,1200.0,1002.0
6/12/2017,652980,Loading Screen Simulator,4574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,311290,SpellForce 3,4558,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,70.0,2194.0,4180.0,0.0,4202.0,4558.0,891.0,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,367520,Hollow Knight,4505,86.0,586.0,101.0,162.0,227.0,258.0,318.0,219.0,283.0,157.0,4298.0,4050.0,890.0,4232.0,97.0,160.0,139,1006.0,1011.0,1128.0,1208.0,1287.0,120.0,112.0
6/12/2017,341800,Keep Talking and Nobody Explodes,4389,8.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,62.0,16,19.0,4.0,3.0,0.0,0.0,0.0,0.0
6/12/2017,625940,Tomato Jones 2,4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,288160,The Room,4296,0.0,0.0,2.0,5.0,4106.0,3462.0,3176.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,477160,Human: Fall Flat,4255,207.0,171.0,91.0,64.0,20.0,29.0,8.0,33.0,78.0,77.0,140.0,296.0,39.0,783.0,721.0,274.0,221,377.0,412.0,387.0,382.0,348.0,56.0,57.0
6/12/2017,612880,Wolfenstein II: The New Colossus,4151,1155.0,1110.0,19.0,34.0,19.0,15.0,14.0,18.0,13.0,2626.0,2936.0,2970.0,2950.0,351.0,413.0,456.0,304,2837.0,3055.0,3218.0,228.0,61.0,39.0,47.0
6/12/2017,110800,L.A. Noire,4061,475.0,536.0,6.0,2.0,3.0,8.0,628.0,1661.0,1609.0,1510.0,90.0,43.0,550.0,45.0,32.0,38.0,49,524.0,552.0,566.0,660.0,339.0,315.0,11.0
6/12/2017,416590,Emily Wants To Play,4055,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,6.0,0,0.0,1.0,0.0,11.0,0.0,0.0,2.0
6/12/2017,255710,Cities: Skylines,4035,30.0,40.0,49.0,80.0,54.0,75.0,61.0,72.0,118.0,130.0,741.0,3508.0,80.0,2456.0,252.0,242.0,164,115.0,78.0,68.0,55.0,61.0,61.0,62.0
6/12/2017,262060,Darkest Dungeon,3991,515.0,449.0,3737.0,3789.0,3830.0,3050.0,520.0,403.0,379.0,211.0,151.0,574.0,259.0,528.0,819.0,780.0,742,352.0,852.0,718.0,785.0,183.0,3213.0,3199.0
6/12/2017,268910,Cuphead,3867,993.0,515.0,893.0,23.0,144.0,35.0,121.0,65.0,125.0,94.0,158.0,299.0,445.0,361.0,458.0,296.0,405,356.0,514.0,596.0,2166.0,2037.0,1080.0,852.0
6/12/2017,298610,Ylands,3832,0.0,5.0,16.0,15.0,0.0,2.0,8.0,81.0,82.0,198.0,459.0,754.0,0.0,542.0,539.0,408.0,3832,1.0,0.0,0.0,0.0,6.0,10.0,15.0
6/12/2017,72850,The Elder Scrolls V: Skyrim,3803,2219.0,2378.0,667.0,457.0,493.0,419.0,468.0,368.0,402.0,384.0,313.0,569.0,1313.0,994.0,1043.0,1101.0,909,957.0,664.0,533.0,575.0,671.0,710.0,696.0
6/12/2017,698780,Doki Doki Literature Club,3607,213.0,263.0,159.0,158.0,139.0,109.0,155.0,211.0,136.0,50.0,110.0,172.0,337.0,246.0,298.0,366.0,209,404.0,1112.0,1092.0,1024.0,1053.0,1025.0,303.0
6/12/2017,49520,Borderlands 2,3585,562.0,508.0,42.0,51.0,47.0,61.0,115.0,142.0,2269.0,139.0,201.0,297.0,559.0,325.0,333.0,221.0,250,430.0,483.0,390.0,203.0,71.0,52.0,51.0
6/12/2017,230410,Warframe,3520,1545.0,1559.0,1173.0,1034.0,870.0,870.0,846.0,1191.0,1556.0,1962.0,1994.0,2393.0,1597.0,2414.0,3360.0,3049.0,2595,1352.0,1428.0,1322.0,1339.0,1320.0,1088.0,1118.0
6/12/2017,736860,Around the World in 80 days,3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,313340,Mountain,3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,358650,Gryphon Knight Epic,3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,221100,DayZ,3223,631.0,734.0,233.0,161.0,196.0,360.0,431.0,973.0,1236.0,1772.0,1830.0,2215.0,578.0,2697.0,2607.0,2764.0,2776,434.0,403.0,381.0,309.0,167.0,111.0,166.0
6/12/2017,221380,Age of Empires II: HD Edition,3179,30.0,94.0,3.0,4.0,4.0,8.0,6.0,26.0,100.0,235.0,269.0,233.0,132.0,36.0,27.0,29.0,71,149.0,5.0,9.0,15.0,12.0,2.0,6.0
6/12/2017,289070,Sid Meier's Civilization VI,3152,693.0,554.0,21.0,23.0,42.0,60.0,82.0,106.0,81.0,110.0,105.0,140.0,347.0,1009.0,1428.0,259.0,176,1646.0,1253.0,58.0,727.0,600.0,18.0,20.0
6/12/2017,364470,The Elder Scrolls: Legends,3133,2421.0,2389.0,1589.0,1752.0,1920.0,2064.0,2070.0,2426.0,2637.0,2778.0,2965.0,3133.0,1887.0,2605.0,2285.0,2003.0,2419,1924.0,1999.0,2085.0,2041.0,1918.0,1426.0,1494.0
6/12/2017,367500,Dragon's Dogma: Dark Arisen,3106,37.0,64.0,1851.0,19.0,21.0,24.0,16.0,23.0,18.0,0.0,24.0,2143.0,92.0,2797.0,2885.0,3000.0,54,36.0,51.0,29.0,31.0,1072.0,1373.0,1438.0
6/12/2017,239030,"Papers, Please",3022,0.0,0.0,945.0,763.0,8.0,9.0,7.0,8.0,2.0,17.0,0.0,6.0,0.0,0.0,1.0,2.0,0,0.0,2.0,1.0,10.0,581.0,2318.0,1963.0
6/12/2017,489110,Putty Pals,3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3016.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,707140,Chess,2861,2815.0,2528.0,399.0,468.0,475.0,510.0,605.0,650.0,655.0,985.0,1247.0,1640.0,595.0,1868.0,2154.0,2279.0,1067,604.0,556.0,456.0,491.0,530.0,222.0,359.0
6/12/2017,549950,Vaccine,2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,610180,The Jackbox Party Pack 4,2784,119.0,133.0,86.0,70.0,40.0,50.0,36.0,37.0,21.0,66.0,85.0,62.0,176.0,105.0,53.0,127.0,770,213.0,165.0,167.0,161.0,132.0,142.0,121.0
6/12/2017,27300,Saw,2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,441160,Saw,2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,664430,WWE 2K18,2631,184.0,195.0,52.0,34.0,49.0,60.0,58.0,52.0,12.0,21.0,42.0,51.0,277.0,119.0,132.0,127.0,298,222.0,263.0,255.0,152.0,147.0,101.0,45.0
6/12/2017,617160,Home Sweet Home,2524,0.0,0.0,0.0,3.0,3.0,0.0,0.0,23.0,27.0,0.0,9.0,100.0,0.0,164.0,131.0,0.0,10,0.0,2190.0,2499.0,0.0,0.0,16.0,0.0
6/12/2017,334230,Town of Salem,2413,44.0,66.0,8.0,8.0,8.0,0.0,1.0,13.0,9.0,0.0,141.0,3.0,31.0,16.0,9.0,25.0,24,22.0,33.0,34.0,44.0,53.0,57.0,8.0
6/12/2017,585900,Harvest Moon: Light of Hope,2402,0.0,2.0,0.0,0.0,0.0,1.0,4.0,9.0,5.0,9.0,6.0,0.0,4.0,0.0,0.0,0.0,0,2.0,2.0,1.0,2.0,2.0,8.0,0.0
6/12/2017,388880,Oxenfree,2390,0.0,0.0,0.0,0.0,1.0,4.0,11.0,19.0,0.0,0.0,18.0,17.0,0.0,24.0,1.0,0.0,4,0.0,5.0,21.0,16.0,3.0,0.0,0.0
6/12/2017,319510,Five Nights at Freddy's,2378,51.0,44.0,6.0,0.0,3.0,1.0,5.0,9.0,3.0,2.0,9.0,16.0,22.0,4.0,17.0,0.0,5,42.0,100.0,112.0,106.0,119.0,28.0,5.0
6/12/2017,378860,Project CARS 2,2353,38.0,24.0,4.0,9.0,12.0,27.0,32.0,45.0,7.0,19.0,19.0,37.0,9.0,96.0,97.0,134.0,68,15.0,33.0,2.0,1.0,1.0,4.0,0.0
6/12/2017,391540,Undertale,2314,1452.0,1647.0,19.0,13.0,19.0,31.0,28.0,29.0,27.0,19.0,49.0,83.0,2045.0,257.0,125.0,80.0,19,70.0,114.0,85.0,93.0,73.0,54.0,19.0
6/12/2017,447020,Farming Simulator 17,2264,177.0,155.0,167.0,247.0,303.0,309.0,316.0,347.0,354.0,435.0,406.0,544.0,219.0,457.0,552.0,406.0,369,228.0,269.0,155.0,149.0,126.0,157.0,178.0
6/12/2017,12210,Grand Theft Auto IV,2254,1574.0,2.0,120.0,0.0,0.0,13.0,9.0,11.0,35.0,28.0,31.0,23.0,6.0,1501.0,2021.0,2167.0,1906,12.0,14.0,53.0,60.0,66.0,80.0,2.0
6/12/2017,552990,World of Warships,2234,349.0,345.0,413.0,291.0,439.0,706.0,678.0,726.0,764.0,800.0,1013.0,1685.0,239.0,1668.0,2133.0,1125.0,989,318.0,272.0,332.0,321.0,241.0,239.0,310.0
6/12/2017,379720,DOOM,2201,42.0,77.0,241.0,179.0,196.0,210.0,239.0,72.0,86.0,40.0,34.0,41.0,78.0,20.0,70.0,102.0,72,110.0,97.0,65.0,37.0,81.0,225.0,246.0
6/12/2017,212680,FTL: Faster Than Light,2190,679.0,791.0,63.0,72.0,1.0,11.0,47.0,60.0,90.0,79.0,81.0,185.0,413.0,215.0,234.0,276.0,276,461.0,66.0,75.0,106.0,106.0,93.0,71.0
6/12/2017,624090,Football Manager 2018,2182,847.0,839.0,117.0,206.0,218.0,239.0,365.0,363.0,405.0,458.0,400.0,422.0,858.0,361.0,559.0,505.0,826,816.0,133.0,115.0,34.0,63.0,74.0,88.0
6/12/2017,589380,VRog,2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,40800,Super Meat Boy,2124,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,36.0,6.0,5.0,3.0,6.0,21.0,44.0,33.0,15,8.0,41.0,8.0,7.0,1881.0,16.0,0.0
6/12/2017,366000,Rogue System,2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,7900,The Movies,2064,0.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,11.0,12.0,9.0,12,1764.0,1870.0,1855.0,1537.0,0.0,0.0,0.0
6/12/2017,268050,The Evil Within,2043,313.0,316.0,14.0,3.0,1.0,8.0,16.0,19.0,14.0,69.0,55.0,41.0,297.0,102.0,131.0,90.0,71,76.0,69.0,32.0,33.0,26.0,26.0,8.0
6/12/2017,226100,Nom Nom Galaxy,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
6/12/2017,236850,Europa Universalis IV,1964,89.0,99.0,82.0,118.0,138.0,138.0,142.0,148.0,188.0,207.0,514.0,521.0,109.0,478.0,655.0,943.0,1135,105.0,108.0,114.0,91.0,96.0,20.0,45.0
6/12/2017,471550,Nine Parchments,1911,1872.0,1482.0,23.0,9.0,5.0,9.0,10.0,19.0,21.0,20.0,29.0,31.0,1538.0,35.0,21.0,35.0,83,161.0,123.0,138.0,136.0,31.0,34.0,45.0
6/12/2017,39210,FINAL FANTASY XIV Online,1885,985.0,1588.0,309.0,309.0,415.0,438.0,718.0,893.0,862.0,998.0,943.0,1030.0,1759.0,793.0,963.0,923.0,895,1725.0,1158.0,1382.0,1439.0,1306.0,831.0,366.0
6/12/2017,536890,Glittermitten Grove,1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,322330,Don't Starve Together,1868,172.0,80.0,48.0,42.0,100.0,129.0,139.0,147.0,117.0,177.0,133.0,183.0,152.0,154.0,137.0,543.0,653,173.0,175.0,118.0,174.0,154.0,122.0,91.0
6/12/2017,287020,Harvester,1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7,9.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,220200,Kerbal Space Program,1838,507.0,585.0,20.0,412.0,488.0,26.0,33.0,26.0,42.0,53.0,32.0,52.0,72.0,72.0,1807.0,111.0,54,75.0,66.0,52.0,38.0,57.0,37.0,22.0
6/12/2017,555930,Madness,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2017,70,Half-Life,1809,17.0,25.0,99.0,125.0,198.0,192.0,164.0,6.0,11.0,20.0,11.0,0.0,5.0,43.0,42.0,35.0,11,4.0,5.0,3.0,3.0,43.0,73.0,89.0
